,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD
radius,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-28 20:30:00.000027000,18.850006103515625,13.925005674362183,4.6372082233428955,-5.558326959609985,-17.349995136260986,-28.71496343612671,-38.638287961483,-50.068684577941895,-58.54291248321533,-61.93395137786865,-65.07898044586182,-67.18374824523926,-68.75437355041504,-69.44701766967773,-69.88694381713867,-70.30125427246094,-70.51564025878906,-70.75121116638184,-70.92426490783691,-70.97690963745117,-71.03739547729492,-70.79409980773926,-70.61718559265137,-70.45769691467285,-69.95651626586914,-69.54618644714355,-69.12078857421875,-68.6491870880127,-68.2161865234375,-67.55882453918457,-66.99975204467773,-66.19370460510254,-65.71885299682617,-65.13038444519043,-64.71010684967041,-64.04383563995361,-63.21582317352295,-62.7105827331543,-62.41216278076172,-62.1907320022583,-62.14017200469971,-61.84759998321533,-61.86546611785889,-61.75650882720947,-61.83776378631592,-61.798038482666016,-61.77826499938965,-61.460694313049316,-61.61827850341797,-61.69279861450195,-61.26423168182373,-61.05101776123047,-60.62276649475098,-60.390520095825195,-59.88022232055664,-59.11036396026611,-58.83339309692383,-58.49461078643799,-57.82933330535889,-56.8360481262207,-55.93145561218262,-54.974013328552246,-54.16384792327881,-53.394089698791504,-52.53394031524658,-52.134331703186035,-51.03427219390869,-50.86298656463623,-50.461387634277344,-49.90659523010254,-48.91193199157715,-47.30244255065918,-45.79929447174072,-45.04585552215576,-43.49905204772949,-42.534616470336914,-40.406004905700684,-40.03538370132446,-39.013389110565186,-37.523494243621826,-36.11489009857178,-33.80670738220215,-30.069376945495605,-27.905046939849854,-25.34291934967041,-22.380392909049988,-19.644599616527557,-17.609072007238865,-16.743885666131973,-14.43932220339775,-13.122541472315788,-12.015173226594925,-10.164368510246277,-10.750369369983673,-9.488010048866272,-10.27815866470337,-10.04672783613205,-10.91877567768097,-11.06965959072113,-10.775597989559174,-10.562074601650238,-10.591711521148682,-9.166490137577057,-9.054591000080109,-8.640070457011461,-8.007176160812378,-8.318134658038616,-8.090405315160751,-6.821729063987732,-7.564284682273865,-7.338791232556105,-5.875005304813385,-4.3691288232803345,-3.440631628036499,-2.2625051140785217,-1.4881649166345596,-0.45024174451828003,0.684482991695404,1.107641264796257,0.6839466542005539
2005-08-28 21:00:00.000000000,18.05833911895752,17.279768228530884,10.44375604391098,-3.0458271503448486,-16.138375360518694,-27.751752376556396,-41.24264454841614,-50.6600546836853,-57.645989418029785,-61.66995334625244,-64.68757820129395,-66.88352394104004,-68.30342102050781,-69.0617847442627,-69.70625305175781,-70.29921340942383,-70.74962043762207,-70.68782806396484,-70.80990028381348,-70.81737518310547,-70.90668296813965,-70.87023544311523,-70.88628768920898,-70.76155281066895,-70.60363578796387,-70.26411819458008,-69.88517379760742,-69.35551452636719,-68.67332458496094,-67.91596221923828,-67.2475357055664,-66.6247787475586,-65.86788749694824,-65.5019645690918,-64.44676685333252,-63.63764572143555,-63.03299045562744,-62.32222270965576,-61.97141361236572,-61.616562843322754,-61.173672676086426,-60.83022117614746,-60.727858543395996,-61.103556632995605,-61.38225555419922,-61.363569259643555,-61.22463035583496,-60.869675636291504,-60.64320468902588,-60.68521785736084,-60.489593505859375,-60.867225646972656,-61.17607402801514,-60.993377685546875,-60.58733081817627,-60.070566177368164,-59.49492931365967,-58.79623222351074,-58.474334716796875,-57.53557109832764,-57.23752212524414,-56.505614280700684,-56.01579570770264,-54.97627544403076,-53.86189079284668,-52.5486421585083,-52.13302040100098,-51.30461502075195,-50.95236778259277,-50.38523864746094,-49.42732048034668,-48.2780647277832,-46.9664888381958,-45.8618221282959,-44.54448890686035,-43.67243003845215,-43.073832511901855,-42.254568099975586,-40.59449243545532,-39.75738716125488,-37.77308654785156,-36.22251844406128,-34.69370079040527,-33.16719102859497,-31.8057541847229,-29.331396102905273,-26.511167764663696,-24.225492477416992,-21.690340995788574,-20.25584876537323,-17.97284173965454,-15.604807287454605,-12.985699892044067,-11.552839040756226,-10.023218512535095,-8.376068115234375,-8.237659335136414,-8.046512722969055,-8.212946057319641,-8.207734823226929,-7.862379252910614,-8.496403157711029,-9.240683376789093,-9.88084501028061,-10.30199909210205,-10.127925753593445,-9.58135449886322,-9.141226947307587,-8.660824418067932,-8.628966569900513,-8.055969506502151,-7.516611874103546,-6.811180502176285,-6.44211208820343,-6.1148107051849365,-5.78871214389801,-4.129403591156006,-2.7952617406845093,-2.07811963558197,-2.2018202543258667
2005-08-28 21:30:00.000013000,19.433339595794678,17.692268133163452,14.517168998718262,6.05000638961792,-11.932524681091309,-29.714977264404297,-41.87832450866699,-52.72652721405029,-57.89891242980957,-61.47285556793213,-63.68447208404541,-65.49273109436035,-66.96556282043457,-67.78505325317383,-68.69281959533691,-69.16920471191406,-69.73635864257812,-69.81483268737793,-69.90347290039062,-70.11799621582031,-70.23704147338867,-70.15422439575195,-70.14893341064453,-70.05552673339844,-69.74112129211426,-69.3889045715332,-69.0204963684082,-68.58387756347656,-68.33509063720703,-68.00784683227539,-67.36915969848633,-66.54285049438477,-65.57585144042969,-64.69644069671631,-63.86276054382324,-62.95029258728027,-61.94929027557373,-61.27419948577881,-60.8916654586792,-60.47036933898926,-60.13282489776611,-59.902931213378906,-59.73384952545166,-59.285698890686035,-59.26641273498535,-59.063716888427734,-59.31192207336426,-59.45615196228027,-59.82548713684082,-59.58340930938721,-59.75182342529297,-59.65548515319824,-59.89316940307617,-60.189120292663574,-59.92021179199219,-59.864623069763184,-59.51245307922363,-59.236562728881836,-59.080050468444824,-58.06975746154785,-57.18888568878174,-57.052852630615234,-56.38851356506348,-55.77799701690674,-55.04921817779541,-54.27411651611328,-53.3500394821167,-52.40135478973389,-51.573933601379395,-50.7267427444458,-50.000380516052246,-49.308298110961914,-48.00631809234619,-46.91679573059082,-45.33632469177246,-44.839887619018555,-43.7661714553833,-43.033363342285156,-41.10796928405762,-39.12089729309082,-37.9397292137146,-37.315898418426514,-34.96993684768677,-34.54739999771118,-32.79347562789917,-31.981308460235596,-30.57616901397705,-29.419583797454834,-27.672776222229004,-25.681276321411133,-23.454960584640503,-21.425541758537292,-18.93071413040161,-16.72072384133935,-15.213093101978302,-13.56856644153595,-11.829442977905273,-10.272266626358032,-8.77278995513916,-8.068588733673096,-7.301422834396362,-7.132375478744507,-7.262533068656921,-7.472541928291321,-8.220275402069092,-8.891828536987305,-8.8952157497406,-9.187401294708252,-9.136694073677063,-9.47303307056427,-9.166285514831543,-9.098151087760925,-8.69924020767212,-8.300608038902283,-7.987069487571716,-8.121273040771484,-7.66425347328186,-6.3024256229400635,-5.33029043674469,-4.235507249832153
2005-08-28 22:00:00.000027000,19.225006103515625,18.605958461761475,15.939291954040527,6.82805585116148,-6.371422290802002,-26.89404273033142,-43.420044898986816,-55.128146171569824,-59.30512619018555,-62.31737518310547,-64.57892036437988,-65.42268466949463,-66.63633728027344,-67.31448745727539,-67.82870674133301,-68.30955696105957,-68.59823799133301,-68.98336601257324,-69.23396110534668,-69.36031723022461,-69.49007415771484,-69.20255088806152,-69.25492477416992,-69.16524887084961,-68.90549278259277,-68.6379566192627,-68.43608283996582,-68.15462303161621,-67.83913230895996,-67.47321510314941,-67.03609275817871,-66.23266696929932,-65.49606513977051,-64.73592472076416,-63.967270851135254,-63.14590930938721,-62.35204315185547,-61.46353340148926,-60.72494029998779,-60.01130485534668,-59.42873668670654,-59.054779052734375,-58.62125873565674,-58.19523811340332,-57.80228614807129,-57.74170780181885,-57.63540267944336,-57.75975513458252,-58.25927925109863,-58.27274417877197,-58.17891502380371,-58.623515129089355,-58.96224308013916,-59.36333179473877,-59.87289333343506,-59.64927291870117,-59.61432361602783,-59.04794406890869,-59.058600425720215,-58.413230895996094,-57.77962303161621,-57.61797904968262,-57.291157722473145,-56.64271354675293,-56.05148696899414,-55.53163814544678,-54.844404220581055,-54.206984519958496,-52.909064292907715,-52.099117279052734,-51.33304405212402,-50.38429069519043,-49.22295570373535,-47.79441738128662,-46.95888900756836,-45.84104061126709,-44.41735649108887,-43.32853031158447,-41.312138080596924,-40.374778747558594,-39.0835018157959,-38.10295534133911,-36.86415433883667,-35.867013454437256,-34.8897762298584,-33.595797538757324,-31.994667053222656,-30.945338249206543,-29.582600116729736,-29.130481481552124,-28.246826887130737,-27.40896725654602,-25.582773208618164,-23.86847233772278,-22.082820892333984,-20.460299253463745,-18.3070976883173,-16.682105243206024,-15.427744507789612,-12.877734422683716,-11.082061290740967,-10.149612188339233,-9.196162700653076,-8.737757682800293,-8.090895175933838,-8.04225754737854,-8.03628396987915,-8.05783724784851,-8.317091226577759,-8.150673747062683,-8.38286828994751,-8.743098497390747,-8.713032722473145,-9.19588017463684,-9.477292895317078,-10.39868950843811,-9.740087032318115,-9.15112853050232,-7.882861852645874,-7.844776391983032
2005-08-28 22:30:00.000000000,19.100006103515625,18.825006008148193,16.67947030067444,11.627278804779053,-6.271206021308899,-31.916659355163574,-45.95800495147705,-53.17536163330078,-59.63993835449219,-63.60272979736328,-66.00126838684082,-67.42787551879883,-68.4538745880127,-68.8286361694336,-69.08480834960938,-69.13457107543945,-69.14795303344727,-69.02688980102539,-68.88930892944336,-68.9658374786377,-68.99258804321289,-68.8618049621582,-68.78537178039551,-68.50516128540039,-68.21548843383789,-67.87786102294922,-67.75649070739746,-67.59863090515137,-67.36259841918945,-66.86980056762695,-66.33065414428711,-65.81868553161621,-64.74184036254883,-63.49621105194092,-62.70663833618164,-61.802284240722656,-60.90476989746094,-60.25166130065918,-59.71900272369385,-59.03292465209961,-58.354055404663086,-57.82195854187012,-57.543853759765625,-57.43795394897461,-57.30448532104492,-57.03514766693115,-57.26554870605469,-57.46426200866699,-57.26285266876221,-57.59556293487549,-57.676321029663086,-58.0443229675293,-58.17174053192139,-58.50028705596924,-58.51753807067871,-58.63645839691162,-59.027106285095215,-58.83390426635742,-58.81540298461914,-58.51111888885498,-57.9384241104126,-57.32316207885742,-57.08582401275635,-56.10494899749756,-55.37038516998291,-54.929054260253906,-54.3845100402832,-54.08189868927002,-53.637478828430176,-52.75022315979004,-52.25873947143555,-51.493828773498535,-50.47043514251709,-49.279913902282715,-48.075456619262695,-46.96607303619385,-45.832326889038086,-44.26113319396973,-43.2109260559082,-42.23787260055542,-40.17126941680908,-39.92987298965454,-38.032737255096436,-36.722211837768555,-35.45345163345337,-34.47392559051514,-34.02300262451172,-33.02115249633789,-31.42669153213501,-30.292226314544678,-28.23136878013611,-27.929805517196655,-26.260801792144775,-25.189872980117798,-24.351958990097046,-23.053176045417786,-21.683401346206665,-20.668466866016388,-19.37713196873665,-18.31517791748047,-16.39974594116211,-15.414280533790588,-14.010563373565674,-12.762970209121704,-11.36232590675354,-10.37474799156189,-9.633010387420654,-8.993643045425415,-8.909607172012329,-8.714845299720764,-8.349516868591309,-8.81097137928009,-8.622222542762756,-9.35763680934906,-8.588903903961182,-9.071744441986084,-8.463718175888062,-8.266637563705444,-8.24777364730835,-8.476458311080933
2005-08-28 23:00:00.000013000,18.912506103515625,18.082149028778076,16.311811447143555,10.00972831249237,-3.5839682817459106,-29.388089656829834,-45.178077697753906,-54.54140853881836,-58.6296501159668,-62.661725997924805,-64.9253396987915,-66.73377418518066,-67.70708656311035,-68.14252662658691,-68.42928886413574,-68.47650909423828,-68.67127418518066,-68.58747482299805,-68.59237670898438,-68.56123161315918,-68.42716979980469,-68.35406494140625,-68.1809253692627,-68.04270553588867,-67.83236312866211,-67.39503860473633,-66.74362373352051,-66.28518676757812,-65.64188194274902,-65.12878704071045,-64.57054996490479,-63.98636245727539,-63.62633514404297,-62.74699878692627,-61.927367210388184,-60.886924743652344,-60.0306396484375,-59.52459526062012,-58.824110984802246,-57.72177314758301,-57.27257823944092,-56.71888065338135,-56.57420349121094,-56.629451751708984,-56.65622329711914,-56.587613105773926,-56.833014488220215,-57.22351360321045,-57.312697410583496,-57.245784759521484,-57.2937650680542,-57.19804382324219,-57.334951400756836,-57.055131912231445,-57.25619029998779,-57.5665168762207,-57.707509994506836,-57.683852195739746,-57.419631004333496,-57.480849266052246,-56.578078269958496,-56.49973487854004,-56.06107807159424,-55.57881832122803,-55.07527256011963,-54.847978591918945,-54.287160873413086,-53.16362762451172,-52.44435691833496,-51.717026710510254,-51.06703758239746,-50.53751754760742,-49.49436950683594,-48.72554302215576,-47.74909210205078,-47.4097318649292,-45.6809720993042,-44.76015758514404,-43.058040142059326,-41.87612724304199,-40.75512933731079,-39.74878549575806,-39.027920722961426,-37.91863679885864,-36.04185724258423,-35.09868764877319,-33.68366479873657,-32.243802547454834,-31.973323106765747,-31.152588844299316,-30.106508255004883,-29.090789079666138,-27.95988404750824,-27.073100924491882,-26.205369472503662,-24.6889226436615,-23.186130166053772,-21.960206270217896,-20.87352255359292,-19.667811453342438,-18.6996648311615,-17.846518397331238,-16.191753149032593,-15.154062747955322,-14.031239748001099,-12.789117813110352,-12.547356843948364,-11.263352394104004,-11.369271993637085,-11.034468412399292,-11.298145771026611,-10.52706265449524,-10.97368836402893,-10.213499546051025,-9.139895677566528,-8.399561643600464,-7.78184187412262,-8.05698299407959,-7.327815055847168,-7.786322355270386
2005-08-28 23:30:00.000027000,20.141672611236572,19.416672706604004,16.943756103515625,8.255833774805069,-4.775941014289856,-21.899619579315186,-41.484145164489746,-53.85901641845703,-59.98029136657715,-63.57140827178955,-65.86078453063965,-67.11939239501953,-67.68899917602539,-67.7479305267334,-68.16326904296875,-68.3662052154541,-68.59643936157227,-68.69394111633301,-68.62718200683594,-68.56087303161621,-68.44837379455566,-68.47349548339844,-68.40139961242676,-68.35424041748047,-67.96710014343262,-67.73796653747559,-67.15393447875977,-66.52691650390625,-65.40551471710205,-64.69391632080078,-63.74929237365723,-63.11125469207764,-62.39171123504639,-61.436177253723145,-60.55738162994385,-59.943931579589844,-59.25790786743164,-58.58029842376709,-57.64463233947754,-57.329379081726074,-56.59023666381836,-56.497063636779785,-55.76331329345703,-55.87240982055664,-55.810001373291016,-56.28983020782471,-56.852858543395996,-57.2792444229126,-57.519880294799805,-57.628180503845215,-57.51895523071289,-57.63241958618164,-57.19790744781494,-56.921488761901855,-56.45293045043945,-55.80282211303711,-55.95376205444336,-55.871521949768066,-56.29078769683838,-56.23600673675537,-56.07261848449707,-56.06122016906738,-55.4572811126709,-55.01830005645752,-54.335227966308594,-53.83140277862549,-52.913716316223145,-52.428300857543945,-51.88393974304199,-51.63365077972412,-50.744704246520996,-49.31315898895264,-48.731544494628906,-47.4993200302124,-46.533084869384766,-45.4275164604187,-44.76909828186035,-43.99749231338501,-42.97311019897461,-42.09392976760864,-41.09120416641235,-39.9297661781311,-37.99449443817139,-36.70427703857422,-35.37492299079895,-33.63671684265137,-32.53703331947327,-31.397942781448364,-30.84873604774475,-30.639558792114258,-30.117347955703735,-29.401267647743225,-28.89310646057129,-27.385979533195496,-26.7861390709877,-26.037470757961273,-25.08278003334999,-24.294157564640045,-23.188322514295578,-22.318286560475826,-21.223617136478424,-20.389942586421967,-19.204436659812927,-18.21778380870819,-16.59982430934906,-15.341609239578247,-14.727159023284912,-14.294869661331177,-13.487675905227661,-13.417189359664917,-13.012171983718872,-12.878995180130005,-12.488727807998657,-11.927128553390503,-11.203973293304443,-10.500970840454102,-10.223898649215698,-9.762332916259766,-9.188343524932861,-8.681311130523682
2005-08-29 00:00:00.000000000,19.558339595794678,18.52500581741333,15.600006103515625,8.742430299520493,-8.287777990102768,-25.60207189619541,-42.71904468536377,-51.76865196228027,-58.89480209350586,-63.22028827667236,-65.96480941772461,-67.35265350341797,-68.12293815612793,-68.51685333251953,-68.67094039916992,-68.76753044128418,-68.65428352355957,-68.65255928039551,-68.73012733459473,-68.95144653320312,-69.26342010498047,-69.26172256469727,-69.1038646697998,-68.99989128112793,-68.97148704528809,-68.54966926574707,-68.10638236999512,-67.53694534301758,-66.75857353210449,-66.02023124694824,-65.04250144958496,-63.85818386077881,-63.1385440826416,-62.14784240722656,-60.85278606414795,-59.77338695526123,-58.91347122192383,-57.78099060058594,-57.47611904144287,-56.960514068603516,-57.034913063049316,-56.90543746948242,-56.75492763519287,-56.5768928527832,-56.50463104248047,-56.29328727722168,-56.3245325088501,-56.16071701049805,-56.09523391723633,-55.93835926055908,-56.2490758895874,-56.5532922744751,-56.69248867034912,-57.18815517425537,-56.98189735412598,-56.73396110534668,-56.211928367614746,-56.19341278076172,-55.72759437561035,-55.17593860626221,-55.16885948181152,-54.58395767211914,-54.31882858276367,-53.84526062011719,-53.800415992736816,-53.551087379455566,-53.06435203552246,-52.36141586303711,-51.59361457824707,-50.39623260498047,-50.1506290435791,-49.4982852935791,-49.192100524902344,-48.23407554626465,-47.61109447479248,-46.89874744415283,-45.20625448226929,-44.27289581298828,-43.23642158508301,-41.60173797607422,-40.57578468322754,-38.85421705245972,-37.95427227020264,-36.698283195495605,-34.93400025367737,-33.58676266670227,-32.04220938682556,-30.891265392303467,-30.10125720500946,-28.541270792484283,-27.68950343132019,-27.309002995491028,-26.326945304870605,-26.443058371543884,-25.47458280622959,-25.092958465218544,-24.17881688475609,-23.31745520234108,-23.54024039208889,-23.70024560391903,-22.538801707327366,-22.265277080237865,-21.72596225142479,-21.56599935889244,-19.922303795814514,-19.23431921005249,-18.366201281547546,-17.95102334022522,-17.636874437332153,-17.11261820793152,-16.625488996505737,-16.32962918281555,-15.807637691497803,-14.980484247207642,-14.067132234573364,-13.541244268417358,-13.018597841262817,-12.381910562515259,-11.604467153549194,-11.217160940170288
2005-08-29 00:30:00.000013000,19.225006103515625,18.185720443725586,15.961342573165894,11.007484793663025,-9.857533484697342,-31.438090085983276,-44.69009494781494,-54.640830993652344,-60.08446788787842,-63.84432029724121,-65.2266206741333,-66.51084518432617,-67.4312973022461,-68.0247917175293,-68.20290565490723,-68.2621898651123,-68.33633804321289,-68.43497085571289,-68.7756519317627,-68.74607467651367,-68.81010246276855,-68.48601150512695,-68.39691925048828,-68.37177848815918,-68.58152198791504,-68.48453140258789,-68.3921890258789,-68.13776016235352,-67.56693840026855,-66.9287052154541,-66.02485370635986,-65.09587574005127,-64.20567989349365,-63.416279792785645,-62.22448539733887,-61.35754585266113,-60.66749382019043,-59.51463222503662,-58.72502040863037,-57.333558082580566,-56.70680904388428,-56.06313419342041,-55.782243728637695,-55.697693824768066,-55.6878023147583,-55.832448959350586,-55.95907115936279,-55.84378910064697,-55.37825584411621,-55.04399585723877,-54.77016830444336,-54.41373538970947,-54.539228439331055,-54.80599117279053,-55.02454090118408,-54.843021392822266,-54.87644863128662,-54.89610004425049,-54.48776912689209,-54.24451732635498,-54.03380107879639,-53.49759101867676,-53.31753635406494,-52.861931800842285,-52.06087303161621,-51.585432052612305,-50.90943241119385,-50.3484468460083,-49.93522834777832,-49.48882865905762,-49.02435302734375,-48.73197555541992,-48.42790699005127,-47.67840766906738,-46.87235736846924,-46.43594264984131,-45.330284118652344,-44.69592571258545,-43.58253860473633,-42.32409048080444,-40.60694932937622,-39.352224349975586,-37.49915361404419,-36.6177339553833,-34.878740549087524,-33.240758657455444,-32.39618158340454,-31.697282314300537,-30.99573850631714,-29.893706798553467,-29.080846309661865,-27.639455437660217,-26.877883166074753,-26.06650561094284,-24.449534557759762,-24.069539034273475,-24.017251163721085,-23.34523458406329,-23.370260387659073,-22.20135810226202,-22.032127402722836,-21.67830890789628,-21.46189921721816,-21.076861180365086,-20.650399059057236,-20.72758114337921,-20.661943018436432,-20.14440941810608,-19.1351797580719,-18.67677938938141,-18.205729246139526,-17.709453105926514,-16.696905851364136,-16.172598838806152,-15.803789615631104,-15.028725147247314,-14.237558841705322,-14.108017206192017,-13.954211950302124,-13.406192779541016
2005-08-29 01:00:00.000027000,18.87083911895752,17.40417242050171,14.924320697784424,5.114887058734894,-13.58708244562149,-33.05384233593941,-44.87898826599121,-52.31358337402344,-58.1240348815918,-61.29921054840088,-64.90573787689209,-67.35945129394531,-68.23512840270996,-69.1628303527832,-69.03268241882324,-68.57905578613281,-68.3488540649414,-68.27153968811035,-68.29266929626465,-68.17841720581055,-68.26368522644043,-68.0580062866211,-68.12017059326172,-68.0357437133789,-68.12251091003418,-68.00227165222168,-67.6819076538086,-67.50379371643066,-67.21151351928711,-67.14046669006348,-66.8047981262207,-66.20024871826172,-65.48901557922363,-64.52679252624512,-63.67379188537598,-62.97595024108887,-62.050275802612305,-61.0913667678833,-59.98627758026123,-59.00857734680176,-58.04566955566406,-57.48373317718506,-57.19867706298828,-56.91261672973633,-56.31973457336426,-55.92031192779541,-55.28674793243408,-55.364657402038574,-54.67067050933838,-54.46821117401123,-53.82161521911621,-53.117756843566895,-52.456674575805664,-51.64329242706299,-51.47876739501953,-51.432921409606934,-50.83246421813965,-50.83843994140625,-50.42765998840332,-50.52866840362549,-50.83553600311279,-50.65113353729248,-50.57886981964111,-50.72223472595215,-50.155945777893066,-50.18252468109131,-49.97122573852539,-49.81410026550293,-49.3482780456543,-49.216691970825195,-48.41230297088623,-47.58729267120361,-47.10058307647705,-45.96652412414551,-45.00746440887451,-43.857157707214355,-43.040456771850586,-41.935039043426514,-41.18872928619385,-40.811153411865234,-40.47434329986572,-39.628400802612305,-38.595232009887695,-37.48851680755615,-36.26791286468506,-34.83421182632446,-34.449936389923096,-33.25848317146301,-32.83212065696716,-31.523311138153076,-30.39237928390503,-28.571507811546326,-27.89443129301071,-26.532563090324402,-25.916736781597137,-25.249011397361755,-24.987914830446243,-24.641613855957985,-24.221049278974533,-23.42039693892002,-22.53800493478775,-21.626942440867424,-20.740591913461685,-20.59978696703911,-20.15146341919899,-20.762960374355316,-20.728389382362366,-20.696306109428406,-20.14964497089386,-20.131063222885132,-18.96409559249878,-17.935530424118042,-17.60312056541443,-16.805713176727295,-16.306668758392334,-15.775914192199707,-15.672114849090576,-15.115686178207397,-15.147416114807129,-15.259892225265503
2005-08-29 01:30:00.000000000,18.766672611236572,16.655958652496338,13.802657842636108,-0.9233037233352661,-16.996421813964844,-32.18897581100464,-46.48269748687744,-52.558369636535645,-57.158761978149414,-60.283653259277344,-63.30864143371582,-65.77118873596191,-67.47283363342285,-68.30154800415039,-68.86653327941895,-68.99511528015137,-68.49977493286133,-68.28560638427734,-68.0603084564209,-68.16721725463867,-68.11983489990234,-68.07343292236328,-68.19514656066895,-68.08638954162598,-67.91755676269531,-67.7729377746582,-67.46551895141602,-67.33609580993652,-67.04464530944824,-66.76519966125488,-66.41330814361572,-65.89314460754395,-65.70486545562744,-65.26481246948242,-64.40299415588379,-63.86651420593262,-63.34400749206543,-62.43926525115967,-61.85982894897461,-60.86538600921631,-60.230793952941895,-59.34981155395508,-58.17871570587158,-57.27414417266846,-56.2333459854126,-55.53641128540039,-54.87147808074951,-54.812744140625,-54.39477348327637,-54.178016662597656,-53.77499580383301,-53.048749923706055,-52.615230560302734,-51.78466510772705,-50.52367973327637,-49.303585052490234,-48.392334938049316,-47.83358669281006,-47.02551078796387,-46.551368713378906,-46.309447288513184,-46.28276062011719,-46.41826248168945,-46.761515617370605,-47.03757858276367,-46.782423973083496,-47.138572692871094,-47.34067249298096,-46.86894702911377,-47.06858825683594,-46.82319927215576,-46.321083068847656,-45.68957042694092,-45.2526798248291,-44.45823955535889,-42.95369243621826,-42.107178688049316,-41.08191967010498,-39.39318561553955,-38.06355571746826,-37.58879280090332,-37.05909872055054,-36.8490777015686,-36.151503562927246,-36.033416748046875,-35.34345579147339,-34.74935436248779,-34.26485061645508,-33.79310655593872,-33.00753593444824,-31.970789194107056,-31.082926988601685,-30.044150829315186,-28.298249125480652,-27.651715397834778,-26.10533767938614,-25.555308878421783,-24.637997210025787,-23.520064756274223,-22.89344111829996,-22.662449792027473,-21.70127661526203,-20.782031178474426,-21.319314382970333,-20.29722337424755,-20.483133912086487,-20.286072611808777,-20.284101963043213,-20.239113926887512,-19.70940363407135,-19.63566505908966,-19.458173990249634,-18.919639348983765,-17.854687929153442,-16.61495566368103,-15.767667531967163,-15.332021951675415,-15.019054651260376,-14.429793119430542,-14.087245225906372
